timestamp,hostname,aws region,event type,origin ids,origin type,user id,organization id,retention days,storage location,msp organization id,session id,session type,vpn profile,public ip,assigned ip,connected at,disconnection reason,os version,anyconnect version,asa syslog id,device id,machine id,public ipv6,assigned ipv6,security group tag,dap record name,dap connection type,failed reasons,log message,asa syslog severity,asa syslog class,asa syslog description
"2025-08-14 13:56:54","latam-vpn-gw-1","us-west-2","DISCONNECTED","[342909539]","7","ahmet","8236318","365","us","","8459","TLS","CiscoSecureAccessVPN","76.174.225.210","10.10.173.124","2025-08-14T12:42:11Z","Idle Timeout","Ubuntu 22.04","5.0.05040","ASA-3-113015","DEVICE-L-8707","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-31 04:02:26","latam-vpn-gw-1","sa-east-1","DISCONNECTED","[1535605886]","7","ayse","8236318","365","us","","5472","TLS","CiscoSecureAccessVPN","39.204.217.230","172.16.23.118","2025-07-30T21:34:47Z","Re-authentication","Windows 10 22H2","5.0.05040","ASA-6-113039","DEVICE-M-7033","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-20 08:47:27","hq-vpn-gw-1","ap-southeast-1","CONNECTED","[1827833690]","7","victor","8236318","365","us","","3412","TLS","CiscoSecureAccessVPN","152.196.92.140","172.16.37.112","","","Ubuntu 22.04","5.1.2.42","ASA-3-113015","DEVICE-L-7198","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-30 05:57:22","eu-vpn-gw-2","us-east-1","CONNECTED","[1998253449]","7","wendy","8236318","365","us","","1027","TLS","CiscoSecureAccessVPN","18.194.78.98","10.10.237.132","","","Android 14","5.1.2.42","ASA-4-113019","DEVICE-W-4742","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-01 07:39:47","latam-vpn-gw-1","us-west-2","CONNECTED","[579604641]","7","diana","8236318","365","us","","1050","TLS","CiscoSecureAccessVPN","92.212.159.124","172.16.37.201","","","Ubuntu 22.04","5.1.0.91","ASA-3-113015","DEVICE-W-9786","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-16 09:11:14","apac-vpn-gw-1","us-east-1","CONNECTED","[181300813]","7","judy","8236318","365","us","","3713","TLS","CiscoSecureAccessVPN","42.25.5.137","10.10.3.141","","","Mac OS X 13.6","5.0.05040","ASA-5-109201","DEVICE-L-2419","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-16 18:14:48","apac-vpn-gw-1","us-west-2","CONNECTED","[732418509]","7","ned","8236318","365","us","","5940","TLS","CiscoSecureAccessVPN","94.190.183.139","172.16.91.209","","","iOS 17.5","5.1.2.42","ASA-5-109201","DEVICE-W-9384","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-22 15:48:22","eu-vpn-gw-1","us-east-1","DISCONNECTED","[720161975]","7","can","8236318","365","us","","3795","TLS","CiscoSecureAccessVPN","22.58.122.27","192.168.61.1","2025-07-22T08:22:42Z","Admin Logout","iOS 17.5","5.0.05040","ASA-5-109201","DEVICE-L-7094","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-14 16:26:27","eu-vpn-gw-2","ap-southeast-1","CONNECTED","[1547521350]","7","mallory","8236318","365","us","","3459","IKEv2","CiscoSecureAccessVPN","122.250.224.67","172.16.74.224","","","Ubuntu 24.04","5.1.0.91","ASA-6-113039","DEVICE-L-5646","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-22 18:28:22","apac-vpn-gw-1","sa-east-1","CONNECTED","[1392718758]","7","ayse","8236318","365","us","","6301","IKEv2","CiscoSecureAccessVPN","213.154.168.225","10.10.104.38","","","Android 14","5.1.0.91","ASA-3-113015","DEVICE-M-1972","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-07 23:30:37","latam-vpn-gw-1","us-west-2","DISCONNECTED","[456868494]","7","ned","8236318","365","us","","7496","TLS","CiscoSecureAccessVPN","52.116.38.66","192.168.70.146","2025-08-07T19:15:06Z","Admin Logout","Android 14","5.1.2.42","ASA-4-113019","DEVICE-M-7187","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-11 23:43:58","us-vpn-gw-2","us-west-2","CONNECTED","[281813362]","7","burak","8236318","365","us","","3248","TLS","CiscoSecureAccessVPN","221.117.229.202","172.16.154.239","","","iOS 17.5","4.10.06079","ASA-4-113019","DEVICE-W-9346","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-13 23:57:52","apac-vpn-gw-1","eu-west-1","FAILED","[1074104334]","7","xavier","8236318","365","us","","6467","IKEv2","CiscoSecureAccessVPN","179.139.82.253","172.16.229.2","","","Windows 10 22H2","5.0.05040","ASA-5-109201","DEVICE-L-4375","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-02 01:17:48","latam-vpn-gw-1","us-east-1","DISCONNECTED","[361495939]","7","eve","8236318","365","us","","4148","TLS","CiscoSecureAccessVPN","129.137.219.24","172.16.40.31","2025-08-01T18:58:13Z","Admin Logout","Ubuntu 24.04","5.1.0.91","ASA-6-113039","DEVICE-M-5326","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-09 19:19:13","hq-vpn-gw-1","us-west-2","DISCONNECTED","[1270273585]","7","ayse","8236318","365","us","","3092","TLS","CiscoSecureAccessVPN","35.90.68.202","10.10.248.11","2025-08-09T14:38:15Z","Admin Logout","Ubuntu 22.04","5.1.2.42","ASA-4-113019","DEVICE-M-2392","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-24 13:59:47","eu-vpn-gw-1","ap-northeast-1","FAILED","[481741703]","7","selin","8236318","365","us","","9311","TLS","CiscoSecureAccessVPN","9.15.37.18","10.10.109.193","","","Windows 10 22H2","5.0.05040","ASA-4-113019","DEVICE-M-3539","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-07-20 13:38:36","apac-vpn-gw-1","us-west-2","CONNECTED","[1598446888]","7","leo","8236318","365","us","","6309","TLS","CiscoSecureAccessVPN","150.159.213.104","10.10.11.8","","","Mac OS X 14.6.1","5.0.05040","ASA-5-109201","DEVICE-L-2740","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-10 04:04:28","us-vpn-gw-2","us-west-2","DISCONNECTED","[586616257]","7","baran","8236318","365","us","","6098","TLS","CiscoSecureAccessVPN","52.109.154.235","10.10.128.233","2025-08-10T01:30:11Z","Admin Logout","Ubuntu 24.04","5.1.2.42","ASA-6-113039","DEVICE-W-4041","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-27 07:33:08","us-vpn-gw-2","sa-east-1","DISCONNECTED","[1496342724]","7","can","8236318","365","us","","2542","TLS","CiscoSecureAccessVPN","82.221.142.65","10.10.190.205","2025-07-26T23:59:30Z","Idle Timeout","Mac OS X 13.6","5.1.2.42","ASA-5-109201","DEVICE-L-4347","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-28 08:08:03","latam-vpn-gw-1","eu-central-1","CONNECTED","[665648932]","7","quinn","8236318","365","us","","4706","TLS","CiscoSecureAccessVPN","145.16.39.193","172.16.170.25","","","Windows 10 22H2","5.1.0.91","ASA-3-113015","DEVICE-L-4727","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-07 05:21:38","hq-vpn-gw-2","us-west-2","CONNECTED","[235966244]","7","diana","8236318","365","us","","9437","TLS","CiscoSecureAccessVPN","40.121.232.50","192.168.23.254","","","Windows 10 22H2","5.1.0.91","ASA-3-113015","DEVICE-M-4221","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-03 15:31:16","us-vpn-gw-1","us-east-1","DISCONNECTED","[776293118]","7","enes","8236318","365","us","","5427","IKEv2","CiscoSecureAccessVPN","141.127.33.228","192.168.60.1","2025-08-03T12:33:32Z","Re-authentication","Ubuntu 22.04","4.10.06079","ASA-3-113015","DEVICE-L-1533","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-11 14:44:11","eu-vpn-gw-1","eu-central-1","DISCONNECTED","[1379467504]","7","charlie","8236318","365","us","","9323","IKEv2","CiscoSecureAccessVPN","71.85.218.68","172.16.20.208","2025-08-11T08:47:04Z","Admin Logout","Windows 10 22H2","4.10.06079","ASA-5-109201","DEVICE-W-3649","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-29 06:19:55","latam-vpn-gw-1","us-east-1","DISCONNECTED","[921905213]","7","zach","8236318","365","us","","7990","IKEv2","CiscoSecureAccessVPN","91.55.233.48","192.168.71.115","2025-07-28T22:50:11Z","Re-authentication","Mac OS X 14.6.1","5.1.2.42","ASA-4-113019","DEVICE-L-5835","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-11 08:47:04","eu-vpn-gw-1","eu-central-1","CONNECTED","[1379467504]","7","charlie","8236318","365","us","","9323","IKEv2","CiscoSecureAccessVPN","71.85.218.68","172.16.20.208","","","Windows 10 22H2","4.10.06079","ASA-5-109201","DEVICE-W-3649","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-16 23:03:29","apac-vpn-gw-1","us-west-2","DISCONNECTED","[1787557605]","7","sybil","8236318","365","us","","1477","TLS","CiscoSecureAccessVPN","63.35.79.216","192.168.168.109","2025-08-16T16:44:03Z","Network Error","Android 14","5.1.0.91","ASA-5-109201","DEVICE-M-1934","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-11 23:01:36","eu-vpn-gw-2","ap-northeast-1","DISCONNECTED","[926231024]","7","sybil","8236318","365","us","","2841","TLS","CiscoSecureAccessVPN","44.254.29.58","10.10.244.245","2025-08-11T19:47:39Z","User Requested","Ubuntu 22.04","5.1.0.91","ASA-5-109201","DEVICE-L-6467","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-16 21:18:48","us-vpn-gw-2","eu-west-1","CONNECTED","[189106901]","7","victor","8236318","365","us","","1366","TLS","CiscoSecureAccessVPN","116.242.79.28","192.168.134.99","","","Android 14","4.10.06079","ASA-6-113039","DEVICE-L-3148","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-16 08:00:21","hq-vpn-gw-2","us-east-1","CONNECTED","[563437088]","7","leo","8236318","365","us","","8869","TLS","CiscoSecureAccessVPN","4.8.37.62","10.10.81.139","","","Mac OS X 14.6.1","5.0.05040","ASA-6-113039","DEVICE-M-8153","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-27 09:17:28","latam-vpn-gw-1","eu-central-1","DISCONNECTED","[1496248134]","7","trent","8236318","365","us","","8073","IKEv2","CiscoSecureAccessVPN","16.224.199.184","192.168.81.250","2025-07-27T07:27:12Z","Network Error","Ubuntu 24.04","4.10.06079","ASA-4-113019","DEVICE-W-8063","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-10 17:14:26","latam-vpn-gw-1","sa-east-1","CONNECTED","[1559083226]","7","selin","8236318","365","us","","4803","TLS","CiscoSecureAccessVPN","201.176.71.9","10.10.97.205","","","Android 14","5.0.05040","ASA-6-113039","DEVICE-W-8074","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-10 19:39:35","hq-vpn-gw-1","us-east-1","CONNECTED","[846971102]","7","alice","8236318","365","us","","4222","IKEv2","CiscoSecureAccessVPN","139.87.50.140","192.168.48.224","","","Windows 10 22H2","5.1.2.42","ASA-6-113039","DEVICE-L-1760","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-09 16:45:16","us-vpn-gw-1","ap-northeast-1","FAILED","[1766987726]","7","peggy","8236318","365","us","","8536","TLS","CiscoSecureAccessVPN","57.117.11.200","10.10.173.19","","","Windows 11 23H2","5.0.05040","ASA-4-113019","DEVICE-L-7532","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-13 22:23:30","us-vpn-gw-2","ap-southeast-1","DISCONNECTED","[268893343]","7","mehmet","8236318","365","us","","7484","TLS","CiscoSecureAccessVPN","191.87.57.86","10.10.19.131","2025-08-13T20:09:38Z","Idle Timeout","Windows 10 22H2","4.10.06079","ASA-4-113019","DEVICE-W-6752","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-04 00:16:17","latam-vpn-gw-1","us-east-1","DISCONNECTED","[133317965]","7","fatma","8236318","365","us","","6257","IKEv2","CiscoSecureAccessVPN","219.53.235.68","172.16.185.26","2025-08-03T23:58:16Z","Admin Logout","Windows 10 22H2","4.10.06079","ASA-5-109201","DEVICE-L-3935","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-26 05:47:02","eu-vpn-gw-1","ap-northeast-1","FAILED","[1286695739]","7","yasmine","8236318","365","us","","3464","TLS","CiscoSecureAccessVPN","174.95.147.155","192.168.204.143","","","Ubuntu 22.04","4.10.06079","ASA-4-113019","DEVICE-L-9129","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-10 20:17:54","us-vpn-gw-1","ap-northeast-1","CONNECTED","[1624654937]","7","xavier","8236318","365","us","","5442","TLS","CiscoSecureAccessVPN","11.138.12.98","172.16.46.70","","","Mac OS X 14.6.1","5.0.05040","ASA-3-113015","DEVICE-L-8173","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-26 08:15:39","apac-vpn-gw-1","eu-central-1","CONNECTED","[570557739]","7","alice","8236318","365","us","","8207","IKEv2","CiscoSecureAccessVPN","152.135.206.182","172.16.160.96","","","Windows 10 22H2","5.0.03120","ASA-3-113015","DEVICE-L-7318","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-26 20:31:34","apac-vpn-gw-1","ap-northeast-1","DISCONNECTED","[653827888]","7","mehmet","8236318","365","us","","1825","TLS","CiscoSecureAccessVPN","169.19.164.45","172.16.82.59","2025-07-26T20:03:25Z","Network Error","Ubuntu 22.04","5.0.03120","ASA-5-109201","DEVICE-M-6322","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-29 17:45:01","eu-vpn-gw-1","ap-southeast-1","CONNECTED","[372996661]","7","karen","8236318","365","us","","8942","TLS","CiscoSecureAccessVPN","34.248.181.132","172.16.30.178","","","Mac OS X 13.6","5.0.03120","ASA-3-113015","DEVICE-M-3569","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-13 14:19:42","hq-vpn-gw-2","ap-northeast-1","FAILED","[1669874372]","7","mehmet","8236318","365","us","","2457","IKEv2","CiscoSecureAccessVPN","39.136.66.38","192.168.235.217","","","iOS 17.5","5.1.2.42","ASA-3-113015","DEVICE-M-4955","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-03 05:32:59","us-vpn-gw-2","eu-west-1","DISCONNECTED","[1976057551]","7","heidi","8236318","365","us","","7929","IKEv2","CiscoSecureAccessVPN","91.27.148.130","10.10.39.169","2025-08-02T23:26:05Z","User Requested","Android 14","5.0.05040","ASA-5-109201","DEVICE-W-7022","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-31 03:09:53","apac-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1253978600]","7","baran","8236318","365","us","","9060","TLS","CiscoSecureAccessVPN","48.35.66.53","172.16.74.150","2025-07-31T01:12:10Z","Re-authentication","Windows 11 23H2","4.10.06079","ASA-4-113019","DEVICE-W-3335","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-04 09:51:12","eu-vpn-gw-1","us-east-1","CONNECTED","[1798589843]","7","zach","8236318","365","us","","4229","TLS","CiscoSecureAccessVPN","75.183.203.243","10.10.90.155","","","Android 14","5.1.2.42","ASA-3-113015","DEVICE-M-6983","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-02 01:00:54","eu-vpn-gw-2","sa-east-1","CONNECTED","[1398647478]","7","mert","8236318","365","us","","1699","TLS","CiscoSecureAccessVPN","50.4.249.111","192.168.56.228","","","Windows 11 23H2","4.10.06079","ASA-4-113019","DEVICE-M-4719","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-14 05:34:50","hq-vpn-gw-2","eu-west-1","DISCONNECTED","[861477191]","7","judy","8236318","365","us","","5429","IKEv2","CiscoSecureAccessVPN","213.57.113.63","172.16.174.152","2025-08-13T23:20:27Z","Network Error","Android 14","5.0.03120","ASA-5-109201","DEVICE-W-2687","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-07 01:28:24","eu-vpn-gw-1","us-west-2","CONNECTED","[685540887]","7","burak","8236318","365","us","","4114","TLS","CiscoSecureAccessVPN","191.183.184.26","10.10.109.35","","","Ubuntu 24.04","4.10.06079","ASA-3-113015","DEVICE-L-8310","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-13 14:27:56","latam-vpn-gw-1","eu-west-1","CONNECTED","[1312373578]","7","diana","8236318","365","us","","3212","IKEv2","CiscoSecureAccessVPN","193.170.166.238","10.10.158.216","","","iOS 17.5","5.0.03120","ASA-6-113039","DEVICE-M-9723","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-03 11:47:53","apac-vpn-gw-1","ap-northeast-1","FAILED","[902432258]","7","mert","8236318","365","us","","8097","IKEv2","CiscoSecureAccessVPN","206.143.55.249","172.16.167.133","","","Ubuntu 22.04","5.0.03120","ASA-5-109201","DEVICE-W-5725","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-07-25 00:00:32","eu-vpn-gw-2","eu-west-1","FAILED","[941672811]","7","mert","8236318","365","us","","4265","TLS","CiscoSecureAccessVPN","126.26.209.237","192.168.141.165","","","Windows 11 23H2","5.1.2.42","ASA-3-113015","DEVICE-W-2410","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-18 19:36:45","latam-vpn-gw-1","eu-central-1","DISCONNECTED","[1797246941]","7","leo","8236318","365","us","","3238","IKEv2","CiscoSecureAccessVPN","117.148.53.209","10.10.102.41","2025-08-18T12:09:57Z","Idle Timeout","Ubuntu 24.04","5.1.2.42","ASA-6-113039","DEVICE-W-4241","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-20 20:17:50","eu-vpn-gw-1","us-west-2","FAILED","[737014694]","7","victor","8236318","365","us","","5325","TLS","CiscoSecureAccessVPN","103.228.59.146","10.10.96.8","","","Windows 11 23H2","5.0.03120","ASA-3-113015","DEVICE-L-5734","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-10 13:20:49","eu-vpn-gw-2","sa-east-1","CONNECTED","[1000834426]","7","enes","8236318","365","us","","8796","IKEv2","CiscoSecureAccessVPN","61.205.110.115","192.168.11.5","","","Ubuntu 22.04","5.0.05040","ASA-5-109201","DEVICE-W-2427","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-15 13:51:46","apac-vpn-gw-1","sa-east-1","CONNECTED","[1634958529]","7","charlie","8236318","365","us","","9073","IKEv2","CiscoSecureAccessVPN","153.84.222.66","192.168.163.129","","","Ubuntu 22.04","5.1.0.91","ASA-3-113015","DEVICE-W-8664","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-06 14:46:45","hq-vpn-gw-1","us-west-2","CONNECTED","[886280375]","7","quinn","8236318","365","us","","4982","TLS","CiscoSecureAccessVPN","125.175.124.190","172.16.251.50","","","Mac OS X 13.6","5.1.0.91","ASA-4-113019","DEVICE-L-1695","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-11 02:16:26","us-vpn-gw-2","sa-east-1","CONNECTED","[1121302691]","7","can","8236318","365","us","","4833","IKEv2","CiscoSecureAccessVPN","49.27.194.100","172.16.114.200","","","Mac OS X 14.6.1","4.10.06079","ASA-5-109201","DEVICE-L-9356","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-17 23:21:04","eu-vpn-gw-2","ap-northeast-1","CONNECTED","[404154824]","7","ayse","8236318","365","us","","6852","TLS","CiscoSecureAccessVPN","8.63.148.190","172.16.249.111","","","Ubuntu 24.04","5.0.05040","ASA-5-109201","DEVICE-M-7189","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-23 21:30:59","eu-vpn-gw-1","ap-southeast-1","CONNECTED","[1298965186]","7","burak","8236318","365","us","","9212","TLS","CiscoSecureAccessVPN","37.120.93.77","172.16.70.37","","","Mac OS X 14.6.1","5.1.2.42","ASA-3-113015","DEVICE-M-6927","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-03 10:32:54","us-vpn-gw-2","ap-southeast-1","FAILED","[1244697067]","7","fatma","8236318","365","us","","5056","IKEv2","CiscoSecureAccessVPN","83.24.101.102","10.10.127.123","","","Mac OS X 13.6","4.10.06079","ASA-3-113015","DEVICE-W-8446","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-13 23:22:10","us-vpn-gw-1","eu-central-1","CONNECTED","[705230115]","7","mert","8236318","365","us","","8329","IKEv2","CiscoSecureAccessVPN","125.216.209.116","172.16.67.10","","","Windows 10 22H2","4.10.06079","ASA-5-109201","DEVICE-M-8579","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-18 00:23:59","eu-vpn-gw-1","eu-central-1","DISCONNECTED","[1076510862]","7","sinem","8236318","365","us","","5923","TLS","CiscoSecureAccessVPN","217.64.188.58","172.16.96.34","2025-08-17T16:45:22Z","Idle Timeout","Ubuntu 24.04","4.10.06079","ASA-5-109201","DEVICE-W-1480","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-06 05:12:44","us-vpn-gw-2","us-east-1","DISCONNECTED","[1112815277]","7","can","8236318","365","us","","9799","IKEv2","CiscoSecureAccessVPN","32.77.246.9","10.10.84.15","2025-08-06T03:34:34Z","Re-authentication","Mac OS X 13.6","4.10.06079","ASA-6-113039","DEVICE-L-9036","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-13 20:29:08","latam-vpn-gw-1","eu-west-1","DISCONNECTED","[828323841]","7","can","8236318","365","us","","4295","TLS","CiscoSecureAccessVPN","29.73.115.62","10.10.11.73","2025-08-13T16:48:54Z","Idle Timeout","Mac OS X 13.6","5.1.2.42","ASA-4-113019","DEVICE-W-5620","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-24 03:07:21","us-vpn-gw-2","us-east-1","CONNECTED","[1347610558]","7","olivia","8236318","365","us","","7911","IKEv2","CiscoSecureAccessVPN","180.23.61.93","10.10.52.218","","","Windows 11 23H2","5.1.0.91","ASA-3-113015","DEVICE-M-2804","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-22 15:49:30","latam-vpn-gw-1","eu-west-1","CONNECTED","[1805826472]","7","fatma","8236318","365","us","","8044","IKEv2","CiscoSecureAccessVPN","182.135.230.178","192.168.162.140","","","Windows 10 22H2","5.0.03120","ASA-3-113015","DEVICE-M-5569","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-21 11:17:34","apac-vpn-gw-1","ap-southeast-1","FAILED","[625261876]","7","xavier","8236318","365","us","","3521","TLS","CiscoSecureAccessVPN","77.177.248.106","192.168.31.33","","","iOS 17.5","5.0.03120","ASA-4-113019","DEVICE-M-6531","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-16 14:49:03","eu-vpn-gw-2","us-west-2","CONNECTED","[1859057694]","7","sybil","8236318","365","us","","9008","IKEv2","CiscoSecureAccessVPN","32.141.90.18","10.10.106.124","","","Ubuntu 22.04","4.10.06079","ASA-3-113015","DEVICE-W-7181","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-15 21:42:06","us-vpn-gw-2","us-west-2","CONNECTED","[1225431263]","7","selin","8236318","365","us","","9151","IKEv2","CiscoSecureAccessVPN","157.73.83.105","172.16.82.29","","","Windows 10 22H2","4.10.06079","ASA-5-109201","DEVICE-M-3126","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-14 02:11:40","us-vpn-gw-2","us-east-1","CONNECTED","[1359355911]","7","selin","8236318","365","us","","4224","IKEv2","CiscoSecureAccessVPN","100.52.65.51","10.10.153.39","","","iOS 17.5","5.0.05040","ASA-5-109201","DEVICE-W-9395","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-10 06:33:29","hq-vpn-gw-1","us-east-1","CONNECTED","[1781581656]","7","wendy","8236318","365","us","","2534","TLS","CiscoSecureAccessVPN","113.66.232.173","192.168.45.158","","","Windows 11 23H2","5.1.0.91","ASA-6-113039","DEVICE-W-3073","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-21 00:53:37","eu-vpn-gw-2","eu-west-1","CONNECTED","[1059269024]","7","mehmet","8236318","365","us","","2710","TLS","CiscoSecureAccessVPN","164.138.195.51","192.168.253.72","","","Android 14","5.0.05040","ASA-3-113015","DEVICE-W-6453","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-31 01:56:56","hq-vpn-gw-2","sa-east-1","CONNECTED","[1739075400]","7","diana","8236318","365","us","","7343","IKEv2","CiscoSecureAccessVPN","20.21.172.50","172.16.85.211","","","Windows 11 23H2","5.1.2.42","ASA-5-109201","DEVICE-W-9647","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-14 00:12:29","us-vpn-gw-1","eu-central-1","DISCONNECTED","[1054443697]","7","judy","8236318","365","us","","3515","TLS","CiscoSecureAccessVPN","189.11.44.252","10.10.225.226","2025-08-13T18:44:12Z","User Requested","Ubuntu 24.04","5.1.0.91","ASA-4-113019","DEVICE-L-5028","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
