# Timestamp|LogType|Server/Origin|Protocol|Source|Destination|Action|Rule/FQDN|BytesSent|BytesRecv|User/TrafficSource|Auth/Country|Policy
2025-08-15 23:38:34|TMG|SRV-DC12|TCP|10.79.100.168:3389|192.168.242.205:443|DENY|TCP-BLOCK-317|7810|4807|DOMAIN\user10|AUTH|MEDIUM
2025-08-12 13:05:35|TMG|SRV-DC16|TCP|10.86.160.70:80|67.39.137.116:8443|DENY|TCP-BLOCK-521|3626|1978|guest6366|ANON|LOW
2025-08-02 06:46:45|TMG|SRV-WEB1|TCP|10.5.146.136:443|192.168.230.97:22|ALLOW|TCP-ACCESS-461|5402|3719|guest5490|ANON|MEDIUM
2025-07-31 13:42:22|TMG|SRV-APP14|UDP|10.74.181.5:53|30.160.118.166:1194|ALLOW|UDP-ACCESS-713|9782|396|guest4187|ANON|LOW
2025-07-21 01:40:00|TMG|SRV-APP12|ICMP|172.16.47.165|51.1.57.116|DENY|ICMP-BLOCK-245|4217|1422|DOMAIN\user20|AUTH|HIGH
2025-08-12 05:59:43|TMG|SRV-APP9|TCP|192.168.55.150:22|237.52.195.78:8443|DENY|TCP-BLOCK-892|8406|4638|admin14|KERBEROS|MEDIUM
2025-08-03 13:06:26|TMG|SRV-DB19|UDP|10.244.141.147:4500|54.25.209.191:123|ALLOW|UDP-ACCESS-217|9277|3483|admin3|NTLM|MEDIUM
2025-08-10 10:32:35|TMG|SRV-WEB12|TCP|172.31.115.167:3389|172.31.163.162:8080|DENY|TCP-BLOCK-551|7256|465|guest2418|ANON|LOW
2025-08-17 14:15:40|TMG|SRV-APP2|ICMP|192.168.173.232|143.246.216.19|ALLOW|ICMP-ACCESS-464|7764|2206|guest1053|ANON|LOW
2025-08-18 22:40:20|TMG|SRV-APP6|TCP|192.168.90.95:8443|253.167.114.100:80|DENY|TCP-BLOCK-615|7740|1971|svc-db5|NTLM|CRITICAL
2025-07-23 21:53:44|TMG|SRV-DB19|TCP|192.168.42.165:80|33.48.163.190:22|DENY|TCP-BLOCK-216|7143|1122|DOMAIN\user30|AUTH|LOW
2025-07-23 01:43:09|TMG|SRV-DC16|TCP|192.168.240.249:22|44.103.133.1:443|DENY|TCP-BLOCK-592|6402|3040|DOMAIN\user76|NTLM|HIGH
2025-08-02 18:03:24|TMG|SRV-DB20|UDP|172.30.228.238:123|172.30.246.130:4500|DENY|UDP-BLOCK-604|3411|393|svc-app8|KERBEROS|CRITICAL
2025-07-30 14:37:08|TMG|SRV-DC1|TCP|10.36.29.217:443|193.42.179.177:8443|ALLOW|TCP-ACCESS-151|3116|4748|admin17|AUTH|MEDIUM
2025-08-06 07:37:22|TMG|SRV-WEB10|TCP|192.168.169.197:22|67.255.29.74:80|DENY|TCP-BLOCK-687|743|82|svc-web1|NTLM|HIGH
2025-07-25 15:37:52|TMG|SRV-WEB6|ICMP|10.59.246.126|221.203.112.74|ALLOW|ICMP-ACCESS-219|697|1524|guest4120|ANON|CRITICAL
2025-07-20 10:30:14|TMG|SRV-DB14|ICMP|192.168.189.109|174.202.76.138|DENY|ICMP-BLOCK-104|4014|127|DOMAIN\user31|KERBEROS|HIGH
2025-07-22 12:58:53|TMG|SRV-DB15|UDP|10.153.218.70:4500|192.168.58.69:53|ALLOW|UDP-ACCESS-584|2583|4414|svc-db12|AUTH|MEDIUM
2025-08-10 05:15:32|TMG|SRV-DB2|ICMP|10.217.159.165|244.192.31.21|DENY|ICMP-BLOCK-893|4030|3489|DOMAIN\user71|NTLM|LOW
2025-08-16 17:37:03|TMG|SRV-APP10|TCP|172.16.120.95:8443|144.103.83.33:443|DENY|TCP-BLOCK-806|8987|4008|DOMAIN\user13|NTLM|HIGH
2025-07-22 22:01:35|TMG|SRV-APP5|UDP|192.168.109.55:53|1.197.240.55:53|DENY|UDP-BLOCK-491|4462|2802|guest9317|ANON|LOW
2025-08-09 11:02:51|TMG|SRV-DB16|TCP|172.24.224.189:443|230.124.6.83:8080|DENY|TCP-BLOCK-815|1598|3901|admin5|NTLM|CRITICAL
2025-08-17 01:21:34|TMG|SRV-DB6|TCP|192.168.175.211:80|134.133.28.161:3389|DENY|TCP-BLOCK-788|1169|832|svc-db10|NTLM|CRITICAL
2025-07-26 13:06:06|TMG|SRV-DB7|UDP|10.49.149.54:3478|217.234.104.158:3478|ALLOW|UDP-ACCESS-863|2918|4069|admin11|KERBEROS|CRITICAL
2025-08-09 08:02:30|TMG|SRV-WEB13|TCP|10.157.223.41:8080|6.101.119.241:3389|ALLOW|TCP-ACCESS-747|6938|416|svc-app5|KERBEROS|LOW
2025-07-31 07:43:13|TMG|SRV-DB7|UDP|192.168.14.139:3478|192.168.113.83:53|DENY|UDP-BLOCK-463|2650|4329|svc-db15|AUTH|MEDIUM
2025-08-08 12:54:14|TMG|SRV-APP1|ICMP|10.213.19.11|35.167.96.32|ALLOW|ICMP-ACCESS-967|5660|506|svc-web5|NTLM|MEDIUM
2025-08-02 13:21:48|TMG|SRV-WEB5|UDP|192.168.206.161:1194|24.205.244.244:500|ALLOW|UDP-ACCESS-727|3482|1661|svc-db2|KERBEROS|LOW
2025-08-14 19:51:32|TMG|SRV-DB11|UDP|192.168.91.133:123|177.244.186.59:3478|DENY|UDP-BLOCK-548|7330|2895|admin2|AUTH|CRITICAL
2025-08-18 02:23:12|TMG|SRV-DB9|ICMP|192.168.235.154|133.50.189.63|ALLOW|ICMP-ACCESS-451|1217|1859|guest2805|ANON|CRITICAL
2025-08-17 22:28:20|TMG|SRV-APP18|UDP|10.126.223.63:53|50.98.196.227:161|DENY|UDP-BLOCK-679|8869|3806|DOMAIN\user54|KERBEROS|CRITICAL
2025-08-09 12:17:45|TMG|SRV-APP6|TCP|10.227.129.70:3389|10.100.204.184:80|DENY|TCP-BLOCK-265|9292|2091|guest2174|ANON|HIGH
2025-08-16 18:08:58|TMG|SRV-DB19|TCP|172.18.148.168:80|6.114.49.207:80|ALLOW|TCP-ACCESS-878|6802|4246|admin9|AUTH|HIGH
2025-08-13 11:38:21|TMG|SRV-APP1|TCP|172.21.84.144:3389|71.14.150.28:22|DENY|TCP-BLOCK-774|2121|2311|svc-app11|NTLM|CRITICAL
2025-08-11 11:25:27|TMG|SRV-WEB19|TCP|10.93.196.122:443|247.104.150.165:8080|DENY|TCP-BLOCK-902|8804|3420|guest8912|ANON|HIGH
2025-07-31 20:31:06|TMG|SRV-DB17|TCP|10.38.43.42:80|192.168.46.204:443|DENY|TCP-BLOCK-651|8399|2243|svc-web5|AUTH|LOW
2025-08-05 02:17:43|TMG|SRV-APP15|ICMP|10.93.111.136|86.180.132.23|DENY|ICMP-BLOCK-236|9959|19|admin6|KERBEROS|CRITICAL
2025-07-26 14:15:10|TMG|SRV-WEB13|ICMP|172.26.169.101|177.227.175.19|ALLOW|ALLOW-6849|2502|1179|guest9374|ANON|MEDIUM
2025-07-25 19:06:07|TMG|SRV-DC12|ICMP|10.21.170.44|240.156.207.248|DENY|ICMP-BLOCK-988|3299|4266|svc-web3|KERBEROS|LOW
2025-07-29 07:27:05|TMG|SRV-APP4|TCP|10.37.127.120:8080|190.234.157.46:3389|ALLOW|ALLOW-6067|775|1560|svc-db13|NTLM|MEDIUM
2025-08-14 03:42:44|TMG|SRV-WEB7|TCP|172.21.7.103:3389|54.36.106.111:8443|ALLOW|ALLOW-2077|2500|1435|guest4270|ANON|CRITICAL
2025-07-20 03:35:28|TMG|SRV-DB12|ICMP|10.155.74.252|107.72.86.128|DENY|ICMP-BLOCK-570|8002|2409|admin14|KERBEROS|MEDIUM
2025-07-30 14:23:25|TMG|SRV-DC8|TCP|172.29.171.63:8443|49.56.201.238:8443|DENY|TCP-BLOCK-385|2160|2446|guest9358|ANON|HIGH
2025-07-27 21:42:16|TMG|SRV-DC7|TCP|192.168.101.214:22|19.30.26.249:22|ALLOW|ALLOW-9746|7040|2183|svc-db2|AUTH|HIGH
2025-08-03 12:22:05|TMG|SRV-APP19|UDP|192.168.87.254:1194|172.22.33.38:500|DENY|UDP-BLOCK-504|265|3291|DOMAIN\user31|NTLM|HIGH
2025-08-17 04:08:49|TMG|SRV-APP4|ICMP|10.119.81.78|51.78.123.254|DENY|ICMP-BLOCK-793|7188|1375|guest2309|ANON|HIGH
2025-08-17 08:33:20|TMG|SRV-DC17|UDP|172.27.62.156:4500|129.166.214.35:3478|DENY|UDP-BLOCK-741|2798|1478|guest8604|ANON|MEDIUM
2025-07-24 07:59:26|TMG|SRV-DB12|UDP|172.28.121.58:3478|111.103.119.213:500|ALLOW|ALLOW-7083|6550|4008|admin6|NTLM|CRITICAL
2025-07-23 20:23:43|TMG|SRV-WEB10|UDP|172.21.47.21:53|70.74.65.13:4500|ALLOW|UDP-ACCESS-959|1853|1930|admin17|AUTH|LOW
2025-08-09 13:15:07|TMG|SRV-DB18|UDP|192.168.48.111:3478|60.159.42.135:3478|DENY|UDP-BLOCK-155|2615|3469|svc-app2|AUTH|LOW
2025-07-22 13:39:21|TMG|SRV-APP14|ICMP|172.26.245.129|31.20.97.102|ALLOW|ICMP-ACCESS-847|1183|3552|guest6576|ANON|LOW
2025-07-24 17:39:44|TMG|SRV-DB1|UDP|172.23.71.207:1194|128.176.247.149:500|ALLOW|ALLOW-4086|7582|2046|svc-web13|NTLM|CRITICAL
2025-08-14 20:36:06|TMG|SRV-DC5|UDP|192.168.21.249:123|10.58.211.230:500|DENY|UDP-BLOCK-207|4276|2122|svc-web7|KERBEROS|CRITICAL
2025-07-27 15:44:09|TMG|SRV-APP20|ICMP|172.25.11.50|213.101.162.218|ALLOW|ICMP-ACCESS-637|239|4569|admin5|KERBEROS|MEDIUM
2025-07-22 17:29:23|TMG|SRV-DB5|ICMP|10.201.231.49|32.144.110.224|DENY|ICMP-BLOCK-518|8393|2860|admin13|KERBEROS|MEDIUM
2025-08-14 12:28:40|TMG|SRV-WEB18|TCP|10.111.119.68:22|138.103.252.4:80|ALLOW|TCP-ACCESS-442|6873|2956|DOMAIN\user55|KERBEROS|MEDIUM
2025-08-02 02:30:57|TMG|SRV-DC17|UDP|192.168.80.41:123|8.46.167.126:53|ALLOW|ALLOW-5074|8578|2322|svc-web14|AUTH|LOW
2025-08-17 00:26:58|TMG|SRV-DB7|UDP|10.178.201.118:4500|51.145.232.210:161|ALLOW|ALLOW-1484|9012|572|guest6848|ANON|CRITICAL
2025-08-04 03:34:09|TMG|SRV-DB12|ICMP|10.110.227.236|147.81.228.204|DENY|ICMP-BLOCK-147|405|201|svc-web6|NTLM|CRITICAL
2025-08-18 10:21:34|TMG|SRV-WEB11|ICMP|10.135.5.197|10.106.231.141|ALLOW|ICMP-ACCESS-830|7287|1572|guest7739|ANON|MEDIUM
2025-08-10 16:48:47|TMG|SRV-APP18|TCP|172.17.134.113:22|152.248.140.124:443|DENY|TCP-BLOCK-513|9845|4507|svc-db12|KERBEROS|HIGH
2025-07-22 01:38:05|TMG|SRV-WEB13|ICMP|172.17.235.254|249.202.132.53|ALLOW|ICMP-ACCESS-140|9147|3039|guest2034|ANON|CRITICAL
2025-08-16 20:29:24|TMG|SRV-APP7|UDP|172.24.48.183:500|172.18.1.183:3478|ALLOW|ALLOW-2692|8879|1365|DOMAIN\user3|KERBEROS|LOW
2025-08-16 17:15:46|TMG|SRV-APP2|TCP|192.168.37.101:22|128.58.189.224:22|ALLOW|TCP-ACCESS-197|1648|4534|admin8|NTLM|MEDIUM
2025-07-31 20:39:08|TMG|SRV-DB12|UDP|172.25.230.85:3478|149.66.186.224:3478|DENY|UDP-BLOCK-518|3029|3154|guest2207|ANON|CRITICAL
2025-07-28 01:30:55|TMG|SRV-WEB15|UDP|10.47.157.233:500|251.60.5.229:123|DENY|UDP-BLOCK-256|5556|819|guest6559|ANON|LOW
2025-07-28 08:02:49|TMG|SRV-APP4|ICMP|172.24.200.171|10.91.120.147|DENY|ICMP-BLOCK-368|120|2148|guest1836|ANON|CRITICAL
2025-08-08 15:07:17|TMG|SRV-DC3|ICMP|192.168.103.47|172.25.116.248|DENY|ICMP-BLOCK-485|1582|4922|svc-web14|AUTH|MEDIUM
2025-08-10 03:46:03|TMG|SRV-APP10|TCP|10.62.107.63:22|139.37.87.34:22|ALLOW|TCP-ACCESS-369|1946|4784|svc-db9|NTLM|LOW
2025-07-29 11:06:14|TMG|SRV-WEB13|ICMP|172.24.121.123|192.168.123.44|DENY|ICMP-BLOCK-748|8089|2794|DOMAIN\user35|AUTH|MEDIUM
2025-07-29 21:37:07|TMG|SRV-DC2|UDP|172.22.59.169:123|89.246.197.96:500|DENY|UDP-BLOCK-972|7661|1185|admin15|NTLM|CRITICAL
2025-07-28 16:54:27|TMG|SRV-APP8|TCP|10.146.167.145:80|98.247.126.135:80|ALLOW|ALLOW-5136|4765|4981|svc-web8|KERBEROS|MEDIUM
2025-07-20 11:46:28|TMG|SRV-WEB5|TCP|172.17.243.154:443|90.163.253.238:8443|ALLOW|ALLOW-6241|1536|293|admin4|AUTH|HIGH
2025-07-23 04:08:28|TMG|SRV-WEB14|UDP|192.168.116.65:500|192.168.247.244:161|ALLOW|ALLOW-4621|5882|1820|svc-db13|KERBEROS|MEDIUM
2025-08-04 05:11:49|TMG|SRV-DB20|TCP|10.211.14.79:8443|54.182.187.40:22|ALLOW|ALLOW-7060|303|1228|svc-web11|NTLM|LOW
2025-08-02 18:54:10|TMG|SRV-DB16|TCP|192.168.160.157:80|206.175.233.247:22|ALLOW|ALLOW-6569|6494|4199|admin19|NTLM|LOW
2025-08-09 17:38:46|TMG|SRV-DC7|UDP|192.168.168.251:1194|136.98.179.205:1194|DENY|UDP-BLOCK-158|5427|4020|admin7|KERBEROS|LOW
2025-07-25 06:17:17|TMG|SRV-DC13|UDP|192.168.92.62:3478|247.143.202.108:1194|ALLOW|ALLOW-2804|627|632|DOMAIN\user71|AUTH|CRITICAL
2025-08-15 10:12:22|TMG|SRV-DB15|ICMP|10.222.161.40|185.159.158.6|ALLOW|ICMP-ACCESS-590|3859|4686|guest7463|ANON|LOW
2025-07-20 19:55:17|TMG|SRV-APP11|TCP|10.153.46.132:22|104.68.198.239:22|ALLOW|ALLOW-6778|5021|1349|DOMAIN\user62|NTLM|CRITICAL
2025-08-10 13:44:55|TMG|SRV-WEB13|ICMP|192.168.246.165|56.106.71.79|DENY|ICMP-BLOCK-294|9791|3180|svc-app13|KERBEROS|LOW
2025-07-30 14:47:57|TMG|SRV-APP5|ICMP|172.19.38.202|172.28.122.71|ALLOW|ALLOW-1284|126|2175|guest9942|ANON|MEDIUM
2025-08-04 11:11:14|TMG|SRV-DC20|TCP|192.168.52.171:443|169.108.57.152:22|DENY|TCP-BLOCK-895|3655|1945|admin17|NTLM|CRITICAL
2025-07-30 14:28:50|TMG|SRV-DC5|TCP|172.28.206.214:8443|199.47.24.141:8080|ALLOW|TCP-ACCESS-851|5198|2640|admin5|AUTH|HIGH
2025-08-01 14:10:53|TMG|SRV-APP13|ICMP|10.128.242.173|229.229.135.163|ALLOW|ALLOW-4534|3652|2222|DOMAIN\user93|NTLM|MEDIUM
2025-08-08 17:28:51|TMG|SRV-DC13|TCP|10.128.47.10:3389|192.168.166.188:8080|ALLOW|ALLOW-4903|766|443|admin11|NTLM|HIGH
2025-07-29 10:01:52|TMG|SRV-DB10|UDP|172.18.129.250:1194|131.95.113.40:53|ALLOW|UDP-ACCESS-194|2664|3032|guest3745|ANON|MEDIUM
2025-08-08 23:39:31|TMG|SRV-DC20|TCP|10.226.169.39:22|3.96.139.54:3389|ALLOW|ALLOW-4064|9679|1401|DOMAIN\user98|AUTH|CRITICAL
2025-08-05 20:20:19|TMG|SRV-DC15|UDP|192.168.79.183:500|191.64.143.198:53|ALLOW|UDP-ACCESS-177|8051|2295|guest7248|ANON|MEDIUM
2025-08-06 18:32:52|TMG|SRV-APP18|ICMP|192.168.47.134|119.141.172.107|ALLOW|ALLOW-8755|4342|2143|guest2907|ANON|MEDIUM
2025-07-27 20:26:20|TMG|SRV-APP20|ICMP|172.30.219.137|122.1.132.205|ALLOW|ICMP-ACCESS-931|7183|995|admin16|AUTH|MEDIUM
2025-08-05 18:01:43|TMG|SRV-WEB16|TCP|172.23.135.209:3389|18.102.50.153:8080|DENY|TCP-BLOCK-606|4971|4614|guest9407|ANON|LOW
2025-07-31 18:35:54|TMG|SRV-DC8|TCP|172.20.86.225:3389|175.241.166.175:443|ALLOW|ALLOW-5807|3820|3938|svc-db2|KERBEROS|CRITICAL
2025-07-29 12:17:06|TMG|SRV-APP19|ICMP|192.168.46.172|250.159.113.184|ALLOW|ICMP-ACCESS-933|3061|55|svc-db15|AUTH|MEDIUM
2025-08-06 00:10:55|TMG|SRV-APP13|ICMP|10.249.144.102|254.109.20.63|DENY|ICMP-BLOCK-693|2124|7|DOMAIN\user15|NTLM|MEDIUM
2025-08-13 13:25:56|TMG|SRV-DB3|UDP|192.168.71.8:123|104.201.138.158:53|ALLOW|UDP-ACCESS-242|9520|4911|svc-db7|AUTH|LOW
2025-08-04 19:37:14|TMG|SRV-APP18|ICMP|10.7.170.173|10.112.8.69|DENY|ICMP-BLOCK-109|1531|3250|DOMAIN\user46|NTLM|MEDIUM
2025-07-22 23:14:34|TMG|SRV-DC6|UDP|172.29.121.207:500|45.21.80.25:1194|DENY|UDP-BLOCK-123|9305|1696|guest1032|ANON|CRITICAL
2025-07-24 16:23:59|TMG|SRV-APP3|UDP|10.218.188.21:161|72.144.233.124:500|ALLOW|ALLOW-3822|4287|1331|svc-app5|NTLM|CRITICAL
2025-08-09 17:56:25|TMG|SRV-DB10|UDP|10.252.50.171:161|192.168.72.81:161|DENY|UDP-BLOCK-117|2912|1259|svc-db8|AUTH|LOW
2025-08-18 12:53:23|TMG|SRV-APP3|ICMP|10.153.188.12|192.168.122.61|DENY|ICMP-BLOCK-892|3413|1152|svc-web11|AUTH|LOW
2025-07-26 19:45:53|TMG|SRV-DB2|UDP|192.168.129.145:500|212.149.230.231:3478|ALLOW|UDP-ACCESS-193|4650|432|svc-web4|NTLM|CRITICAL
2025-07-24 15:44:29|TMG|SRV-DC18|TCP|192.168.153.122:22|80.145.215.112:8080|ALLOW|TCP-ACCESS-835|1092|3446|guest7258|ANON|CRITICAL
2025-08-01 18:03:42|TMG|SRV-DB3|TCP|172.24.198.136:8443|119.74.121.103:22|ALLOW|TCP-ACCESS-930|821|535|guest6169|ANON|CRITICAL
2025-07-30 01:35:01|TMG|SRV-WEB4|TCP|172.16.71.93:3389|59.225.242.117:80|DENY|TCP-BLOCK-667|4890|1868|svc-web1|NTLM|LOW
2025-07-25 14:24:07|TMG|SRV-DC4|TCP|172.30.113.209:80|10.8.24.116:80|ALLOW|ALLOW-1258|2217|417|admin13|NTLM|MEDIUM
2025-08-15 02:59:58|TMG|SRV-DB4|ICMP|192.168.134.11|101.183.140.95|DENY|ICMP-BLOCK-853|9902|695|DOMAIN\user28|AUTH|HIGH
2025-08-03 17:02:35|TMG|SRV-WEB20|ICMP|192.168.65.16|91.189.58.233|DENY|ICMP-BLOCK-800|5882|3778|admin11|KERBEROS|MEDIUM
2025-08-05 15:02:07|TMG|SRV-WEB13|ICMP|172.25.26.9|184.133.199.172|ALLOW|ICMP-ACCESS-302|7428|2731|svc-app2|AUTH|MEDIUM
2025-07-28 10:54:01|TMG|SRV-APP19|UDP|10.161.31.168:53|116.125.43.115:500|ALLOW|UDP-ACCESS-939|6197|2666|admin19|KERBEROS|MEDIUM
2025-07-23 17:19:42|TMG|SRV-DB13|TCP|172.28.115.29:3389|117.13.58.115:8080|DENY|TCP-BLOCK-794|6069|2564|admin19|KERBEROS|MEDIUM
2025-08-17 21:28:59|TMG|SRV-DB14|ICMP|172.28.41.114|173.92.123.12|DENY|ICMP-BLOCK-943|6228|1330|admin18|KERBEROS|HIGH
2025-08-04 02:58:24|TMG|SRV-DB13|UDP|10.82.132.14:123|139.95.75.78:500|ALLOW|UDP-ACCESS-343|1342|2065|guest6785|ANON|LOW
2025-08-11 04:04:25|TMG|SRV-WEB3|ICMP|10.231.54.35|108.180.43.75|DENY|ICMP-BLOCK-456|6784|1180|svc-db9|AUTH|CRITICAL
2025-08-16 03:16:17|TMG|SRV-WEB13|ICMP|192.168.163.3|123.28.75.196|ALLOW|ICMP-ACCESS-356|1743|228|guest6650|ANON|HIGH
2025-08-16 23:44:41|TMG|SRV-APP1|TCP|192.168.158.207:80|10.171.7.63:22|DENY|TCP-BLOCK-984|41|2363|DOMAIN\user77|KERBEROS|LOW
2025-08-12 22:30:28|TMG|SRV-DB2|ICMP|172.23.232.33|205.39.110.26|ALLOW|ALLOW-6435|1547|4308|admin15|KERBEROS|LOW
2025-08-17 00:02:09|TMG|SRV-WEB1|TCP|172.26.10.67:3389|10.99.57.119:443|ALLOW|ALLOW-9531|9240|3885|guest9823|ANON|HIGH
2025-08-03 21:48:43|TMG|SRV-DC9|ICMP|192.168.182.235|116.202.183.220|DENY|ICMP-BLOCK-935|6692|4489|svc-db7|NTLM|HIGH
2025-08-08 13:19:21|TMG|SRV-DC7|TCP|172.23.95.140:443|192.168.16.125:80|ALLOW|ALLOW-4930|5569|3027|guest2242|ANON|LOW
2025-08-07 09:26:11|TMG|SRV-DB20|UDP|172.21.221.79:3478|124.164.108.102:123|DENY|UDP-BLOCK-532|4776|3771|admin17|NTLM|CRITICAL
2025-07-21 08:17:41|TMG|SRV-DC1|UDP|192.168.200.197:500|10.197.248.81:4500|DENY|UDP-BLOCK-231|6589|2363|svc-db10|KERBEROS|HIGH
2025-07-30 19:50:12|TMG|SRV-DB1|ICMP|192.168.206.20|85.63.5.218|DENY|ICMP-BLOCK-425|1494|3491|DOMAIN\user90|AUTH|MEDIUM
2025-07-24 09:51:47|TMG|SRV-WEB13|ICMP|10.244.27.118|10.166.121.132|DENY|ICMP-BLOCK-467|3784|960|admin3|AUTH|MEDIUM
2025-08-17 04:03:53|TMG|SRV-APP16|UDP|172.29.48.90:1194|129.152.147.208:161|ALLOW|ALLOW-1279|4734|922|guest5761|ANON|CRITICAL
2025-07-24 05:35:39|TMG|SRV-DB2|UDP|172.23.29.175:1194|51.157.23.83:500|DENY|UDP-BLOCK-982|9884|2093|svc-db12|NTLM|CRITICAL
2025-08-15 02:50:53|TMG|SRV-WEB15|ICMP|192.168.142.160|156.119.250.154|ALLOW|ALLOW-1159|8028|1858|admin14|NTLM|CRITICAL
2025-07-31 00:10:00|TMG|SRV-APP15|ICMP|10.200.205.94|123.160.196.224|DENY|ICMP-BLOCK-714|8239|4416|admin14|NTLM|HIGH
2025-08-05 23:58:55|TMG|SRV-DC20|UDP|172.29.86.204:3478|88.95.20.93:161|ALLOW|ALLOW-7480|9984|2319|svc-web7|AUTH|CRITICAL
2025-08-10 07:04:37|TMG|SRV-DB15|UDP|10.138.248.7:4500|215.71.24.112:53|ALLOW|ALLOW-7908|5327|3447|DOMAIN\user25|NTLM|CRITICAL
2025-08-12 16:04:59|TMG|SRV-DB19|TCP|192.168.29.50:8443|169.117.121.112:22|DENY|TCP-BLOCK-808|5052|202|DOMAIN\user60|AUTH|HIGH
2025-07-29 17:13:20|TMG|SRV-WEB10|UDP|172.30.242.200:53|172.26.250.254:1194|ALLOW|UDP-ACCESS-271|9568|724|guest3248|ANON|CRITICAL
2025-08-17 12:04:24|TMG|SRV-APP19|TCP|10.97.15.195:22|196.90.20.100:8443|DENY|TCP-BLOCK-487|7114|2221|admin3|KERBEROS|CRITICAL
2025-08-12 07:40:21|TMG|SRV-APP3|ICMP|172.31.245.101|163.191.89.165|ALLOW|ICMP-ACCESS-805|6231|4294|svc-web11|AUTH|LOW
2025-07-27 18:52:39|TMG|SRV-DC12|ICMP|192.168.114.206|172.19.24.225|ALLOW|ALLOW-9848|3170|2676|admin20|NTLM|HIGH
2025-08-12 10:51:35|TMG|SRV-DB17|UDP|192.168.243.74:3478|192.168.143.96:53|DENY|UDP-BLOCK-904|2493|2144|admin19|NTLM|HIGH
2025-08-02 06:56:33|TMG|SRV-APP12|UDP|192.168.177.73:500|100.74.36.235:53|ALLOW|UDP-ACCESS-232|5630|1874|DOMAIN\user46|KERBEROS|HIGH
2025-08-11 01:07:51|TMG|SRV-APP18|UDP|172.26.153.134:161|149.64.14.75:3478|DENY|UDP-BLOCK-742|7456|1487|guest9294|ANON|LOW
2025-08-13 01:53:45|TMG|SRV-DC5|ICMP|172.29.145.66|192.168.164.158|DENY|ICMP-BLOCK-817|9938|468|guest9916|ANON|HIGH
2025-08-06 01:27:46|TMG|SRV-WEB1|TCP|172.27.83.51:443|103.147.45.69:22|DENY|TCP-BLOCK-974|956|3001|svc-app2|AUTH|CRITICAL
2025-07-24 16:47:08|TMG|SRV-DC13|TCP|192.168.4.231:80|12.234.43.243:22|ALLOW|ALLOW-9076|2728|1728|DOMAIN\user41|NTLM|LOW
2025-07-24 22:43:02|TMG|SRV-DC19|UDP|10.195.196.146:1194|44.244.135.42:3478|DENY|UDP-BLOCK-655|1186|2030|svc-db11|NTLM|MEDIUM
2025-08-11 14:25:38|TMG|SRV-DC10|ICMP|172.28.65.190|210.147.94.56|ALLOW|ICMP-ACCESS-250|4537|216|guest3996|ANON|MEDIUM
2025-08-05 00:51:28|TMG|SRV-DB17|TCP|192.168.125.59:8443|192.168.22.205:22|DENY|TCP-BLOCK-580|6433|4067|guest9305|ANON|LOW
2025-07-20 04:38:27|TMG|SRV-WEB4|UDP|10.161.158.135:1194|22.27.2.22:123|ALLOW|ALLOW-8778|4172|2742|guest2639|ANON|CRITICAL
2025-07-26 22:35:42|TMG|SRV-DC4|UDP|10.138.110.171:500|57.3.163.186:1194|ALLOW|UDP-ACCESS-836|9401|603|guest2728|ANON|HIGH
2025-08-08 06:46:57|TMG|SRV-WEB8|ICMP|192.168.22.9|250.21.229.89|DENY|ICMP-BLOCK-905|9079|3045|DOMAIN\user75|AUTH|MEDIUM
2025-08-05 07:03:46|TMG|SRV-DB19|UDP|192.168.233.131:1194|176.30.183.78:53|ALLOW|UDP-ACCESS-402|1838|4318|svc-db4|NTLM|HIGH
2025-08-10 16:33:36|TMG|SRV-DC6|ICMP|172.31.43.239|86.134.84.92|DENY|ICMP-BLOCK-215|1247|3892|admin8|NTLM|HIGH
2025-08-16 05:55:17|TMG|SRV-APP4|UDP|192.168.5.172:1194|192.168.51.7:4500|ALLOW|ALLOW-7446|4311|244|admin3|NTLM|CRITICAL
2025-08-12 05:09:37|TMG|SRV-DC5|UDP|10.32.235.15:3478|37.107.75.217:1194|DENY|UDP-BLOCK-890|7609|524|DOMAIN\user63|KERBEROS|LOW
2025-08-01 18:24:50|TMG|SRV-DB9|ICMP|10.155.209.201|242.18.136.94|DENY|ICMP-BLOCK-223|5139|2697|guest6739|ANON|MEDIUM
2025-07-20 15:07:46|TMG|SRV-DC11|ICMP|10.77.196.205|185.122.91.242|DENY|ICMP-BLOCK-588|7849|4716|svc-app6|AUTH|MEDIUM
2025-08-01 10:54:40|TMG|SRV-DB18|TCP|192.168.79.153:22|60.242.26.105:8443|ALLOW|TCP-ACCESS-814|6398|4074|svc-app14|KERBEROS|CRITICAL
2025-08-13 21:06:09|TMG|SRV-APP3|ICMP|192.168.112.80|242.25.209.48|DENY|ICMP-BLOCK-339|3815|1099|admin17|NTLM|CRITICAL
2025-07-20 08:14:08|TMG|SRV-DC19|ICMP|172.26.15.129|10.253.35.36|ALLOW|ALLOW-6586|8301|3021|DOMAIN\user49|AUTH|HIGH
2025-08-12 05:13:55|TMG|SRV-WEB4|ICMP|172.18.99.244|140.62.106.245|ALLOW|ALLOW-7582|9833|4748|guest6377|ANON|HIGH
2025-07-26 02:49:05|TMG|SRV-DB1|TCP|10.206.152.204:443|148.145.81.69:80|DENY|TCP-BLOCK-899|1539|3993|guest9238|ANON|MEDIUM
